"date","count","star","app"
2020-03-06,6,4.2,"CoPilot"
2020-03-07,3,4.7,"CoPilot"
2020-03-08,3,2.3,"CoPilot"
2020-03-09,2,5,"CoPilot"
2020-03-10,2,4,"CoPilot"
2020-03-11,2,4.5,"CoPilot"
2020-03-12,4,3.2,"CoPilot"
2020-03-13,1,5,"CoPilot"
2020-03-14,1,1,"CoPilot"
2020-03-15,5,1,"CoPilot"
2020-03-16,2,5,"CoPilot"
2020-03-17,2,5,"CoPilot"
2020-03-18,1,3,"CoPilot"
2020-03-19,4,2,"CoPilot"
2020-03-20,1,1,"CoPilot"
2020-03-21,1,4,"CoPilot"
2020-03-23,1,1,"CoPilot"
2020-03-24,1,5,"CoPilot"
2020-03-25,3,2,"CoPilot"
2020-03-26,1,1,"CoPilot"
2020-03-28,1,5,"CoPilot"
2020-03-29,4,3.5,"CoPilot"
2020-03-30,4,3.5,"CoPilot"
2020-03-31,4,4.5,"CoPilot"
2020-04-01,4,3.8,"CoPilot"
2020-04-03,3,1.3,"CoPilot"
2020-04-05,4,4.8,"CoPilot"
2020-04-06,1,4,"CoPilot"
2020-04-07,3,3.3,"CoPilot"
2020-04-08,1,5,"CoPilot"
2020-04-09,2,2.5,"CoPilot"
2020-04-11,2,3.5,"CoPilot"
2020-04-12,1,4,"CoPilot"
2020-04-13,1,1,"CoPilot"
2020-04-15,1,5,"CoPilot"
2020-04-16,4,1.8,"CoPilot"
2020-04-17,2,4.5,"CoPilot"
2020-04-18,2,3.5,"CoPilot"
2020-04-19,3,2.7,"CoPilot"
2020-04-20,5,2.4,"CoPilot"
2020-04-22,2,2,"CoPilot"
2020-04-23,2,4.5,"CoPilot"
2020-04-24,4,3.8,"CoPilot"
2020-04-25,1,1,"CoPilot"
2020-04-26,3,5,"CoPilot"
2020-04-27,2,4,"CoPilot"
2020-04-28,4,4.5,"CoPilot"
2020-04-29,7,3.3,"CoPilot"
2020-05-01,1,1,"CoPilot"
2020-05-02,2,2,"CoPilot"
2020-05-03,1,2,"CoPilot"
2020-05-05,2,4.5,"CoPilot"
2020-05-06,1,1,"CoPilot"
2020-05-09,1,5,"CoPilot"
2020-05-11,2,3.5,"CoPilot"
2020-05-12,2,2.5,"CoPilot"
2020-05-13,2,2.5,"CoPilot"
2020-05-14,4,1.8,"CoPilot"
2020-05-15,3,2,"CoPilot"
2020-05-16,5,2.8,"CoPilot"
2020-05-17,5,4,"CoPilot"
2020-05-18,1,1,"CoPilot"
2020-05-19,1,2,"CoPilot"
2020-05-20,2,5,"CoPilot"
2020-05-21,3,3.7,"CoPilot"
2020-05-22,1,2,"CoPilot"
2020-05-23,3,3.7,"CoPilot"
2020-05-24,3,3.7,"CoPilot"
2020-05-26,2,3.5,"CoPilot"
2020-05-27,3,4.3,"CoPilot"
2020-05-28,4,4.5,"CoPilot"
2020-05-29,3,3.3,"CoPilot"
2020-05-30,4,4.2,"CoPilot"
2020-05-31,4,3,"CoPilot"
2020-06-01,3,3.7,"CoPilot"
2020-06-03,2,5,"CoPilot"
2020-06-04,1,5,"CoPilot"
2020-06-05,2,3,"CoPilot"
2020-06-06,1,5,"CoPilot"
2020-06-07,3,3,"CoPilot"
2020-06-08,6,3.8,"CoPilot"
2020-06-09,2,3,"CoPilot"
2020-06-10,2,4.5,"CoPilot"
2020-06-11,6,2.3,"CoPilot"
2020-06-12,4,3,"CoPilot"
2020-06-13,3,2.3,"CoPilot"
2020-06-14,4,1,"CoPilot"
2020-06-15,3,3.7,"CoPilot"
2016-06-15,2,4.5,"Navmii"
2016-06-16,2,4.5,"Navmii"
2016-06-17,4,4.2,"Navmii"
2016-06-18,1,5,"Navmii"
2016-06-19,1,1,"Navmii"
2016-06-20,1,1,"Navmii"
2016-06-22,3,2,"Navmii"
2016-06-23,1,2,"Navmii"
2016-06-26,4,3.2,"Navmii"
2016-06-27,2,4,"Navmii"
2016-06-28,2,4.5,"Navmii"
2016-06-29,2,5,"Navmii"
2016-06-30,3,2.7,"Navmii"
2016-07-01,4,2.5,"Navmii"
2016-07-03,2,3,"Navmii"
2016-07-04,4,2.8,"Navmii"
2016-07-05,2,1.5,"Navmii"
2016-07-06,2,4.5,"Navmii"
2016-07-07,1,5,"Navmii"
2016-07-08,3,2,"Navmii"
2016-07-10,4,3.5,"Navmii"
2016-07-11,2,1,"Navmii"
2016-07-12,3,3.3,"Navmii"
2016-07-13,2,1,"Navmii"
2016-07-14,1,4,"Navmii"
2016-07-15,4,3.8,"Navmii"
2016-07-16,2,4,"Navmii"
2016-07-17,1,2,"Navmii"
2016-07-18,3,2.7,"Navmii"
2016-07-19,2,4,"Navmii"
2016-07-21,1,4,"Navmii"
2016-07-22,3,4,"Navmii"
2016-07-23,3,3.3,"Navmii"
2016-07-24,1,5,"Navmii"
2016-07-25,1,1,"Navmii"
2016-07-26,1,3,"Navmii"
2016-07-27,1,5,"Navmii"
2016-07-28,3,2.3,"Navmii"
2016-07-29,1,4,"Navmii"
2016-08-01,2,2,"Navmii"
2016-08-02,2,2,"Navmii"
2016-08-03,1,4,"Navmii"
2016-08-05,2,4.5,"Navmii"
2016-08-06,2,3,"Navmii"
2016-08-07,2,5,"Navmii"
2016-08-08,2,5,"Navmii"
2016-08-09,3,3.3,"Navmii"
2016-08-10,4,3.2,"Navmii"
2016-08-12,3,5,"Navmii"
2016-08-13,4,2.5,"Navmii"
2016-08-14,3,2.7,"Navmii"
2016-08-15,4,2.2,"Navmii"
2016-08-17,2,3.5,"Navmii"
2016-08-19,1,5,"Navmii"
2016-08-20,4,3.8,"Navmii"
2016-08-21,2,3,"Navmii"
2016-08-23,3,3.3,"Navmii"
2016-08-24,1,1,"Navmii"
2016-08-25,2,4.5,"Navmii"
2016-08-26,1,1,"Navmii"
2016-08-27,2,2,"Navmii"
2016-08-28,3,2.3,"Navmii"
2016-08-29,4,2.2,"Navmii"
2016-08-30,4,2,"Navmii"
2016-08-31,2,3.5,"Navmii"
2016-09-01,1,1,"Navmii"
2016-09-02,1,3,"Navmii"
2016-09-03,3,3.3,"Navmii"
2016-09-04,2,3,"Navmii"
2016-09-05,3,2,"Navmii"
2016-09-07,1,5,"Navmii"
2016-09-08,3,3.3,"Navmii"
2016-09-09,1,3,"Navmii"
2016-09-10,3,3,"Navmii"
2016-09-11,4,2.5,"Navmii"
2016-09-13,2,3,"Navmii"
2016-09-14,4,3.8,"Navmii"
2016-09-15,4,2.8,"Navmii"
2016-09-16,1,5,"Navmii"
2016-09-17,1,5,"Navmii"
2016-09-21,3,4.3,"Navmii"
2016-09-22,4,2.8,"Navmii"
2016-09-23,2,5,"Navmii"
2016-09-24,1,2,"Navmii"
2016-09-25,2,4.5,"Navmii"
2016-09-26,2,2.5,"Navmii"
2016-09-27,2,3,"Navmii"
2016-09-29,3,1.3,"Navmii"
2016-09-30,1,3,"Navmii"
2016-10-01,2,2.5,"Navmii"
2016-10-02,3,4.7,"Navmii"
2016-10-03,1,1,"Navmii"
2016-10-04,2,4.5,"Navmii"
2016-10-05,2,5,"Navmii"
2016-10-06,2,3,"Navmii"
2016-10-07,4,2.5,"Navmii"
2016-10-10,1,4,"Navmii"
2016-10-12,1,5,"Navmii"
2016-10-13,2,3,"Navmii"
2016-10-14,2,3,"Navmii"
2016-10-15,1,5,"Navmii"
2016-10-16,2,3,"Navmii"
2016-10-17,6,4,"Navmii"
2016-10-18,4,4.8,"Navmii"
2016-10-19,5,2.8,"Navmii"
2016-10-20,1,4,"Navmii"
2016-10-21,2,5,"Navmii"
2016-10-22,2,5,"Navmii"
2016-10-23,1,5,"Navmii"
2016-10-24,5,5,"Navmii"
2016-10-25,1,3,"Navmii"
2016-10-26,1,5,"Navmii"
2016-10-28,4,5,"Navmii"
2016-10-29,1,3,"Navmii"
2016-10-31,1,1,"Navmii"
2016-11-02,1,5,"Navmii"
2016-11-04,1,4,"Navmii"
2016-11-05,1,4,"Navmii"
2016-11-06,2,2.5,"Navmii"
2016-11-07,1,4,"Navmii"
2016-11-10,1,5,"Navmii"
2016-11-15,2,4,"Navmii"
2016-11-16,1,3,"Navmii"
2016-11-20,2,3,"Navmii"
2016-11-22,1,5,"Navmii"
2016-11-24,2,3.5,"Navmii"
2016-11-25,1,1,"Navmii"
2016-11-26,1,5,"Navmii"
2016-11-27,1,5,"Navmii"
2016-12-01,4,3.8,"Navmii"
2016-12-02,1,5,"Navmii"
2016-12-04,1,4,"Navmii"
2016-12-05,1,5,"Navmii"
2016-12-07,2,2.5,"Navmii"
2016-12-08,1,2,"Navmii"
2016-12-09,1,2,"Navmii"
2016-12-10,3,3.3,"Navmii"
2016-12-11,2,2,"Navmii"
2016-12-13,1,4,"Navmii"
2016-12-14,1,2,"Navmii"
2016-12-16,1,2,"Navmii"
2016-12-17,2,2,"Navmii"
2016-12-19,1,5,"Navmii"
2016-12-20,1,2,"Navmii"
2016-12-21,1,1,"Navmii"
2016-12-22,1,5,"Navmii"
2016-12-23,1,5,"Navmii"
2016-12-24,1,3,"Navmii"
2016-12-26,1,3,"Navmii"
2016-12-29,3,3,"Navmii"
2016-12-30,2,4,"Navmii"
2017-01-06,2,3.5,"Navmii"
2017-01-08,1,4,"Navmii"
2017-01-09,2,3,"Navmii"
2017-01-10,2,4,"Navmii"
2017-01-11,1,4,"Navmii"
2017-01-12,2,4,"Navmii"
2017-01-13,1,5,"Navmii"
2017-01-15,1,2,"Navmii"
2017-01-17,2,4,"Navmii"
2017-01-18,2,3,"Navmii"
2017-01-19,1,1,"Navmii"
2017-01-21,1,5,"Navmii"
2017-01-24,2,3,"Navmii"
2017-01-25,1,2,"Navmii"
2017-01-26,1,3,"Navmii"
2017-01-27,2,3,"Navmii"
2017-01-31,1,5,"Navmii"
2017-02-02,1,5,"Navmii"
2017-02-04,1,3,"Navmii"
2017-02-05,3,2,"Navmii"
2017-02-08,1,4,"Navmii"
2017-02-09,1,5,"Navmii"
2017-02-10,1,3,"Navmii"
2017-02-11,4,2.5,"Navmii"
2017-02-12,1,5,"Navmii"
2017-02-15,2,4,"Navmii"
2017-02-16,1,1,"Navmii"
2017-02-20,1,5,"Navmii"
2017-02-25,3,2.7,"Navmii"
2017-02-26,1,5,"Navmii"
2017-02-28,1,3,"Navmii"
2017-03-01,1,1,"Navmii"
2017-03-07,4,1.8,"Navmii"
2017-03-09,1,2,"Navmii"
2017-03-12,1,4,"Navmii"
2017-03-13,1,5,"Navmii"
2017-03-14,3,4,"Navmii"
2017-03-16,2,3,"Navmii"
2017-03-17,1,5,"Navmii"
2017-03-18,1,5,"Navmii"
2017-03-19,1,4,"Navmii"
2017-03-21,1,4,"Navmii"
2017-03-22,1,3,"Navmii"
2017-03-23,2,3,"Navmii"
2017-03-24,2,5,"Navmii"
2017-03-31,2,2.5,"Navmii"
2017-04-01,2,1,"Navmii"
2017-04-02,3,2.3,"Navmii"
2017-04-03,2,1.5,"Navmii"
2017-04-04,2,2,"Navmii"
2017-04-08,1,2,"Navmii"
2017-04-12,1,2,"Navmii"
2017-04-13,2,4,"Navmii"
2017-04-16,2,4,"Navmii"
2017-04-18,1,3,"Navmii"
2017-04-21,2,3,"Navmii"
2017-04-22,1,5,"Navmii"
2017-04-23,1,1,"Navmii"
2017-04-25,1,5,"Navmii"
2017-04-26,1,5,"Navmii"
2017-04-29,1,5,"Navmii"
2017-05-03,1,1,"Navmii"
2017-05-05,1,5,"Navmii"
2017-05-06,2,5,"Navmii"
2017-05-07,1,4,"Navmii"
2017-05-08,1,4,"Navmii"
2017-05-09,1,5,"Navmii"
2017-05-11,1,4,"Navmii"
2017-05-18,2,3.5,"Navmii"
2017-05-20,1,4,"Navmii"
2017-05-21,1,4,"Navmii"
2017-05-22,5,2.2,"Navmii"
2017-05-25,1,3,"Navmii"
2017-05-26,2,3,"Navmii"
2017-05-27,1,4,"Navmii"
2017-05-28,1,3,"Navmii"
2017-05-29,2,1.5,"Navmii"
2017-05-30,3,2.7,"Navmii"
2017-06-01,2,4,"Navmii"
2017-06-02,2,1,"Navmii"
2017-06-04,2,3,"Navmii"
2017-06-05,1,1,"Navmii"
2017-06-06,1,1,"Navmii"
2017-06-07,2,3.5,"Navmii"
2017-06-08,3,4,"Navmii"
2017-06-09,1,5,"Navmii"
2017-06-10,1,2,"Navmii"
2017-06-11,5,2.4,"Navmii"
2017-06-13,1,1,"Navmii"
2017-06-14,2,2,"Navmii"
2017-06-15,2,2,"Navmii"
2017-06-16,2,3.5,"Navmii"
2017-06-17,1,3,"Navmii"
2017-06-19,3,3.7,"Navmii"
2017-06-20,3,3.7,"Navmii"
2017-06-21,2,2.5,"Navmii"
2017-06-22,2,5,"Navmii"
2017-06-23,1,1,"Navmii"
2017-06-24,1,4,"Navmii"
2017-06-26,1,5,"Navmii"
2017-06-27,3,3.7,"Navmii"
2017-06-28,1,1,"Navmii"
2017-06-29,2,1.5,"Navmii"
2017-07-01,3,3,"Navmii"
2017-07-03,2,2,"Navmii"
2017-07-04,1,2,"Navmii"
2017-07-05,2,4.5,"Navmii"
2017-07-07,2,1.5,"Navmii"
2017-07-08,1,2,"Navmii"
2017-07-09,1,1,"Navmii"
2017-07-10,3,1,"Navmii"
2017-07-13,1,1,"Navmii"
2017-07-16,2,3.5,"Navmii"
2017-07-17,2,1,"Navmii"
2017-07-18,1,4,"Navmii"
2017-07-19,1,1,"Navmii"
2017-07-20,1,1,"Navmii"
2017-07-21,2,4.5,"Navmii"
2017-07-22,1,5,"Navmii"
2017-07-23,1,2,"Navmii"
2017-07-24,2,1,"Navmii"
2017-07-26,1,1,"Navmii"
2017-07-27,1,1,"Navmii"
2017-07-29,3,2.7,"Navmii"
2017-07-30,2,4.5,"Navmii"
2017-07-31,1,3,"Navmii"
2017-08-01,1,5,"Navmii"
2017-08-03,3,3.3,"Navmii"
2017-08-04,2,3,"Navmii"
2017-08-05,2,5,"Navmii"
2017-08-06,2,1,"Navmii"
2017-08-07,3,1.7,"Navmii"
2017-08-08,4,3.8,"Navmii"
2017-08-09,2,3.5,"Navmii"
2017-08-10,3,1.7,"Navmii"
2017-08-11,1,1,"Navmii"
2017-08-12,2,3,"Navmii"
2017-08-14,3,1.7,"Navmii"
2017-08-15,2,1,"Navmii"
2017-08-17,2,1.5,"Navmii"
2017-08-18,2,1.5,"Navmii"
2017-08-19,1,1,"Navmii"
2017-08-20,3,2,"Navmii"
2017-08-22,3,2.3,"Navmii"
2017-08-23,1,2,"Navmii"
2017-08-24,2,2,"Navmii"
2017-08-26,1,2,"Navmii"
2017-08-27,2,3,"Navmii"
2017-08-28,2,1,"Navmii"
2017-08-29,1,1,"Navmii"
2017-08-30,1,5,"Navmii"
2017-08-31,2,2,"Navmii"
2017-09-02,3,1,"Navmii"
2017-09-05,1,1,"Navmii"
2017-09-07,1,1,"Navmii"
2017-09-08,3,1.3,"Navmii"
2017-09-09,1,1,"Navmii"
2017-09-10,1,5,"Navmii"
2017-09-11,1,1,"Navmii"
2017-09-12,1,1,"Navmii"
2017-09-13,1,1,"Navmii"
2017-09-16,1,2,"Navmii"
2017-09-20,3,4,"Navmii"
2017-09-22,1,2,"Navmii"
2017-09-23,1,5,"Navmii"
2017-09-24,2,2,"Navmii"
2017-09-25,1,4,"Navmii"
2017-09-27,1,1,"Navmii"
2017-09-28,1,5,"Navmii"
2017-09-30,1,2,"Navmii"
2017-10-01,2,3,"Navmii"
2017-10-03,1,2,"Navmii"
2017-10-06,2,1,"Navmii"
2017-10-07,1,2,"Navmii"
2017-10-10,2,2,"Navmii"
2017-10-13,1,1,"Navmii"
2017-10-14,1,2,"Navmii"
2017-10-15,4,2.2,"Navmii"
2017-10-17,1,1,"Navmii"
2017-10-18,4,1.8,"Navmii"
2017-10-19,2,4,"Navmii"
2017-10-21,1,5,"Navmii"
2017-10-22,2,2.5,"Navmii"
2017-10-24,1,1,"Navmii"
2017-10-26,1,3,"Navmii"
2017-10-27,1,1,"Navmii"
2017-10-30,1,1,"Navmii"
2017-11-02,4,2.8,"Navmii"
2017-11-03,2,4,"Navmii"
2017-11-04,3,3.3,"Navmii"
2017-11-05,1,1,"Navmii"
2017-11-06,3,1.3,"Navmii"
2017-11-07,3,2.3,"Navmii"
2017-11-08,2,2.5,"Navmii"
2017-11-11,4,2.5,"Navmii"
2017-11-12,1,1,"Navmii"
2017-11-13,1,1,"Navmii"
2017-11-17,1,4,"Navmii"
2017-11-19,2,2.5,"Navmii"
2017-11-25,3,2.7,"Navmii"
2017-11-26,1,1,"Navmii"
2017-11-29,1,2,"Navmii"
2017-11-30,1,4,"Navmii"
2017-12-03,2,3.5,"Navmii"
2017-12-06,2,3.5,"Navmii"
2017-12-09,1,2,"Navmii"
2017-12-11,1,3,"Navmii"
2017-12-12,3,1.7,"Navmii"
2017-12-13,2,1,"Navmii"
2017-12-15,4,1.8,"Navmii"
2017-12-18,2,3,"Navmii"
2017-12-19,1,5,"Navmii"
2017-12-21,2,3.5,"Navmii"
2017-12-22,1,5,"Navmii"
2017-12-23,1,5,"Navmii"
2017-12-26,1,1,"Navmii"
2017-12-27,1,5,"Navmii"
2017-12-29,1,1,"Navmii"
2018-01-05,3,3.7,"Navmii"
2018-01-06,1,2,"Navmii"
2018-01-07,2,1.5,"Navmii"
2018-01-08,2,2,"Navmii"
2018-01-09,2,2.5,"Navmii"
2018-01-10,3,3.7,"Navmii"
2018-01-14,1,5,"Navmii"
2018-01-15,1,5,"Navmii"
2018-01-16,1,5,"Navmii"
2018-01-17,1,5,"Navmii"
2018-01-20,1,2,"Navmii"
2018-01-21,1,5,"Navmii"
2018-01-22,1,1,"Navmii"
2018-01-27,1,1,"Navmii"
2018-01-29,1,1,"Navmii"
2018-02-01,1,4,"Navmii"
2018-02-10,1,5,"Navmii"
2018-02-11,1,1,"Navmii"
2018-02-17,2,3.5,"Navmii"
2018-02-19,2,4.5,"Navmii"
2018-02-21,2,3,"Navmii"
2018-02-24,1,1,"Navmii"
2018-02-25,1,1,"Navmii"
2018-02-26,1,2,"Navmii"
2018-03-01,1,5,"Navmii"
2018-03-06,1,1,"Navmii"
2018-03-09,1,5,"Navmii"
2018-03-12,1,1,"Navmii"
2018-03-13,1,1,"Navmii"
2018-03-14,1,1,"Navmii"
2018-03-17,2,2,"Navmii"
2018-03-21,1,3,"Navmii"
2018-03-25,1,5,"Navmii"
2018-03-27,1,1,"Navmii"
2018-03-28,1,5,"Navmii"
2018-03-30,1,1,"Navmii"
2018-03-31,1,3,"Navmii"
2018-04-01,2,2.5,"Navmii"
2018-04-02,1,4,"Navmii"
2018-04-07,1,1,"Navmii"
2018-04-12,1,5,"Navmii"
2018-04-15,1,2,"Navmii"
2018-04-16,1,3,"Navmii"
2018-04-26,2,3.5,"Navmii"
2018-05-03,1,1,"Navmii"
2018-05-08,1,4,"Navmii"
2018-05-11,1,5,"Navmii"
2018-05-15,1,4,"Navmii"
2018-05-16,1,3,"Navmii"
2018-05-17,1,5,"Navmii"
2018-05-19,1,1,"Navmii"
2018-05-20,1,1,"Navmii"
2018-05-21,1,3,"Navmii"
2018-05-22,1,5,"Navmii"
2018-05-23,1,5,"Navmii"
2018-05-24,1,3,"Navmii"
2018-05-25,2,4,"Navmii"
2018-05-26,1,4,"Navmii"
2018-05-28,1,5,"Navmii"
2018-05-30,1,2,"Navmii"
2018-06-03,2,5,"Navmii"
2018-06-08,1,4,"Navmii"
2018-06-11,1,5,"Navmii"
2018-06-14,2,3,"Navmii"
2018-06-15,1,1,"Navmii"
2018-06-20,1,2,"Navmii"
2018-06-22,1,1,"Navmii"
2018-06-24,1,3,"Navmii"
2018-06-25,1,2,"Navmii"
2018-06-29,1,5,"Navmii"
2018-06-30,1,2,"Navmii"
2018-07-02,1,3,"Navmii"
2018-07-03,1,2,"Navmii"
2018-07-06,1,2,"Navmii"
2018-07-09,3,2.7,"Navmii"
2018-07-12,1,1,"Navmii"
2018-07-13,1,4,"Navmii"
2018-07-14,1,3,"Navmii"
2018-07-17,1,1,"Navmii"
2018-07-18,2,3,"Navmii"
2018-07-19,1,2,"Navmii"
2018-07-20,1,2,"Navmii"
2018-07-22,3,2.3,"Navmii"
2018-07-24,2,1.5,"Navmii"
2018-07-27,1,2,"Navmii"
2018-07-29,1,2,"Navmii"
2018-07-30,1,5,"Navmii"
2018-07-31,1,3,"Navmii"
2018-08-01,1,5,"Navmii"
2018-08-03,1,5,"Navmii"
2018-08-04,1,5,"Navmii"
2018-08-05,1,4,"Navmii"
2018-08-06,2,2.5,"Navmii"
2018-08-08,1,5,"Navmii"
2018-08-10,2,3.5,"Navmii"
2018-08-12,1,2,"Navmii"
2018-08-13,2,4.5,"Navmii"
2018-08-15,1,1,"Navmii"
2018-08-21,1,4,"Navmii"
2018-08-22,1,2,"Navmii"
2018-08-24,2,2.5,"Navmii"
2018-08-26,1,2,"Navmii"
2018-08-29,2,2.5,"Navmii"
2018-09-04,2,5,"Navmii"
2018-09-05,1,5,"Navmii"
2018-09-14,2,2.5,"Navmii"
2018-09-21,1,3,"Navmii"
2018-09-24,1,2,"Navmii"
2018-09-29,2,2,"Navmii"
2018-09-30,1,1,"Navmii"
2018-10-04,1,4,"Navmii"
2018-10-10,1,3,"Navmii"
2018-10-11,1,5,"Navmii"
2018-10-13,1,1,"Navmii"
2018-10-20,1,5,"Navmii"
2018-10-22,1,5,"Navmii"
2018-10-26,1,5,"Navmii"
2018-10-27,2,3,"Navmii"
2018-10-30,1,5,"Navmii"
2018-11-05,1,5,"Navmii"
2018-11-08,1,1,"Navmii"
2018-11-09,1,5,"Navmii"
2018-11-10,1,5,"Navmii"
2018-11-13,1,5,"Navmii"
2018-11-18,1,1,"Navmii"
2018-11-19,1,1,"Navmii"
2018-11-21,1,5,"Navmii"
2018-11-22,1,5,"Navmii"
2018-11-27,2,3,"Navmii"
2018-11-30,1,3,"Navmii"
2018-12-05,1,3,"Navmii"
2018-12-06,1,2,"Navmii"
2018-12-08,1,1,"Navmii"
2018-12-10,1,1,"Navmii"
2018-12-12,1,2,"Navmii"
2018-12-17,1,1,"Navmii"
2018-12-22,1,1,"Navmii"
2019-01-03,1,4,"Navmii"
2019-01-04,1,1,"Navmii"
2019-01-06,1,1,"Navmii"
2019-01-11,1,1,"Navmii"
2019-01-13,1,1,"Navmii"
2019-01-20,1,3,"Navmii"
2019-01-23,2,3,"Navmii"
2019-01-24,1,3,"Navmii"
2019-01-25,1,1,"Navmii"
2019-01-27,2,5,"Navmii"
2019-01-28,1,1,"Navmii"
2019-01-29,2,2,"Navmii"
2019-01-30,1,3,"Navmii"
2019-02-01,1,2,"Navmii"
2019-02-03,1,1,"Navmii"
2019-02-07,2,3.5,"Navmii"
2019-02-08,1,5,"Navmii"
2019-02-09,1,5,"Navmii"
2019-02-12,1,3,"Navmii"
2019-02-16,3,1.7,"Navmii"
2019-02-26,1,5,"Navmii"
2019-02-27,1,1,"Navmii"
2019-03-03,1,4,"Navmii"
2019-03-04,1,1,"Navmii"
2019-03-13,1,1,"Navmii"
2019-03-14,2,1.5,"Navmii"
2019-03-21,1,4,"Navmii"
2019-03-24,1,2,"Navmii"
2019-03-25,2,2,"Navmii"
2019-03-28,1,5,"Navmii"
2019-03-30,1,1,"Navmii"
2019-04-06,1,1,"Navmii"
2019-04-07,2,1,"Navmii"
2019-04-10,1,5,"Navmii"
2019-04-18,1,4,"Navmii"
2019-04-22,1,1,"Navmii"
2019-04-23,1,1,"Navmii"
2019-04-25,1,2,"Navmii"
2019-05-01,1,1,"Navmii"
2019-05-03,1,5,"Navmii"
2019-05-07,1,4,"Navmii"
2019-05-08,1,2,"Navmii"
2019-05-09,1,1,"Navmii"
2019-05-10,1,1,"Navmii"
2019-05-20,2,3,"Navmii"
2019-05-26,1,1,"Navmii"
2019-05-27,2,3,"Navmii"
2019-05-28,1,5,"Navmii"
2019-05-30,2,3.5,"Navmii"
2019-05-31,1,5,"Navmii"
2019-06-01,1,1,"Navmii"
2019-06-02,1,3,"Navmii"
2019-06-05,1,5,"Navmii"
2019-06-06,2,3,"Navmii"
2019-06-10,1,2,"Navmii"
2019-06-11,2,3,"Navmii"
2019-06-12,1,5,"Navmii"
2019-06-13,1,1,"Navmii"
2019-06-18,1,1,"Navmii"
2019-06-19,1,3,"Navmii"
2019-06-22,1,5,"Navmii"
2019-06-23,3,3.7,"Navmii"
2019-06-25,1,4,"Navmii"
2019-06-27,1,1,"Navmii"
2019-06-28,2,1,"Navmii"
2019-06-30,1,4,"Navmii"
2019-07-01,2,3,"Navmii"
2019-07-03,1,1,"Navmii"
2019-07-06,1,3,"Navmii"
2019-07-08,2,4,"Navmii"
2019-07-09,1,1,"Navmii"
2019-07-11,3,3.3,"Navmii"
2019-07-13,1,5,"Navmii"
2019-07-14,1,1,"Navmii"
2019-07-17,1,3,"Navmii"
2019-07-21,1,2,"Navmii"
2019-07-23,1,1,"Navmii"
2019-07-26,1,1,"Navmii"
2019-07-28,1,5,"Navmii"
2019-07-29,1,4,"Navmii"
2019-07-30,2,4.5,"Navmii"
2019-08-06,1,3,"Navmii"
2019-08-10,1,1,"Navmii"
2019-08-13,1,2,"Navmii"
2019-08-17,1,1,"Navmii"
2019-08-18,2,1,"Navmii"
2019-08-28,1,5,"Navmii"
2019-08-29,1,5,"Navmii"
2019-08-31,1,5,"Navmii"
2019-09-04,1,3,"Navmii"
2019-09-06,3,3.7,"Navmii"
2019-09-10,1,2,"Navmii"
2019-09-11,1,1,"Navmii"
2019-09-15,2,1,"Navmii"
2019-09-16,1,3,"Navmii"
2019-09-19,1,3,"Navmii"
2019-09-20,1,1,"Navmii"
2019-09-23,1,4,"Navmii"
2019-09-29,2,5,"Navmii"
2019-10-06,1,4,"Navmii"
2019-10-07,1,3,"Navmii"
2019-10-10,1,1,"Navmii"
2019-10-11,1,3,"Navmii"
2019-10-14,1,1,"Navmii"
2019-10-17,1,1,"Navmii"
2019-10-18,1,2,"Navmii"
2019-10-20,1,3,"Navmii"
2019-10-23,1,3,"Navmii"
2019-10-27,1,5,"Navmii"
2019-10-28,1,5,"Navmii"
2019-11-04,1,5,"Navmii"
2019-11-08,1,2,"Navmii"
2019-11-12,1,5,"Navmii"
2019-11-13,1,5,"Navmii"
2019-11-21,1,3,"Navmii"
2019-11-27,1,5,"Navmii"
2019-12-09,1,1,"Navmii"
2019-12-29,1,1,"Navmii"
2020-01-03,1,5,"Navmii"
2020-01-17,1,3,"Navmii"
2020-01-20,1,1,"Navmii"
2020-01-28,1,2,"Navmii"
2020-01-31,1,2,"Navmii"
2020-02-07,1,5,"Navmii"
2020-02-17,1,4,"Navmii"
2020-02-19,1,3,"Navmii"
2020-02-21,1,2,"Navmii"
2020-02-24,1,4,"Navmii"
2020-02-26,1,3,"Navmii"
2020-02-29,1,1,"Navmii"
2020-03-02,1,5,"Navmii"
2020-03-05,1,2,"Navmii"
2020-03-06,1,4,"Navmii"
2020-03-08,1,1,"Navmii"
2020-03-10,1,4,"Navmii"
2020-03-15,1,2,"Navmii"
2020-03-17,1,3,"Navmii"
2020-03-21,2,3,"Navmii"
2020-04-07,3,2.3,"Navmii"
2020-04-17,1,1,"Navmii"
2020-04-24,1,1,"Navmii"
2020-04-27,2,3,"Navmii"
2020-04-29,1,5,"Navmii"
2020-05-02,3,1.7,"Navmii"
2020-05-05,1,5,"Navmii"
2020-05-10,1,1,"Navmii"
2020-05-15,1,2,"Navmii"
2020-05-17,1,1,"Navmii"
2020-05-21,1,4,"Navmii"
2020-05-24,1,5,"Navmii"
2020-06-01,1,5,"Navmii"
2020-06-02,1,1,"Navmii"
2020-06-03,1,1,"Navmii"
2020-06-07,1,3,"Navmii"
2020-06-10,2,5,"Navmii"
2020-06-13,1,5,"Navmii"
2020-06-15,2,1,"Navmii"
2016-06-15,42,4.4,"Sygic"
2016-06-16,42,4.5,"Sygic"
