"day_cut","stars","year","day","app"
2018-02-12,4.18181818181818,2018,12,"6"
2018-02-13,4.38461538461539,2018,13,"6"
2018-02-14,4.28571428571429,2018,14,"6"
2018-02-15,4.38461538461539,2018,15,"6"
2018-02-16,4.66666666666667,2018,16,"6"
2018-02-17,4.7,2018,17,"6"
2018-02-18,4.55555555555556,2018,18,"6"
2018-02-19,4.66666666666667,2018,19,"6"
2018-02-20,4.7,2018,20,"6"
2018-02-21,5,2018,21,"6"
2018-02-22,4.75,2018,22,"6"
2018-02-23,4.42857142857143,2018,23,"6"
2018-02-24,5,2018,24,"6"
2018-02-25,4.91666666666667,2018,25,"6"
2018-02-26,4.83333333333333,2018,26,"6"
2018-02-27,5,2018,27,"6"
2018-02-28,4.44444444444444,2018,28,"6"
2018-03-01,4.5,2018,1,"6"
2018-03-02,4.66666666666667,2018,2,"6"
2018-03-03,4.375,2018,3,"6"
2018-03-04,4.1,2018,4,"6"
2018-03-05,5,2018,5,"6"
2018-03-06,4,2018,6,"6"
2018-03-07,4.75,2018,7,"6"
2018-03-08,4.75308641975309,2018,8,"6"
2018-03-09,4.65625,2018,9,"6"
2018-03-10,4.61111111111111,2018,10,"6"
2018-03-11,4.40909090909091,2018,11,"6"
2018-03-12,4.5,2018,12,"6"
2018-03-13,4.91666666666667,2018,13,"6"
2018-03-14,4.45454545454545,2018,14,"6"
2018-03-15,3.85714285714286,2018,15,"6"
2018-03-16,4.7,2018,16,"6"
2018-03-17,4.08333333333333,2018,17,"6"
2018-03-18,4.6875,2018,18,"6"
2018-03-19,4.54545454545455,2018,19,"6"
2018-03-20,4.75,2018,20,"6"
2018-03-21,4.75,2018,21,"6"
2018-03-22,4.61538461538461,2018,22,"6"
2018-03-23,4.8,2018,23,"6"
2018-03-24,4.55,2018,24,"6"
2018-03-25,4.2,2018,25,"6"
2018-03-26,4.54545454545455,2018,26,"6"
2018-03-27,4.75,2018,27,"6"
2018-03-28,4.84615384615385,2018,28,"6"
2018-03-29,4.41666666666667,2018,29,"6"
2018-03-30,5,2018,30,"6"
2018-03-31,4.5,2018,31,"6"
2018-04-01,4.92857142857143,2018,1,"6"
2018-04-02,3.66666666666667,2018,2,"6"
2018-04-03,3.875,2018,3,"6"
2018-04-04,4.71428571428571,2018,4,"6"
2018-04-05,4.85714285714286,2018,5,"6"
2018-04-06,4.8125,2018,6,"6"
2018-04-07,4.88888888888889,2018,7,"6"
2018-04-08,4.41666666666667,2018,8,"6"
2018-04-09,4.85714285714286,2018,9,"6"
2018-04-10,4.23076923076923,2018,10,"6"
2018-04-11,4.5,2018,11,"6"
2018-04-12,3.5,2018,12,"6"
2018-04-13,4.5,2018,13,"6"
2018-04-14,4.25,2018,14,"6"
2018-04-15,4.6,2018,15,"6"
2018-04-16,4.61538461538461,2018,16,"6"
2018-04-17,4.66666666666667,2018,17,"6"
2018-04-18,4.875,2018,18,"6"
2018-04-19,5,2018,19,"6"
2018-04-20,4.54545454545455,2018,20,"6"
2018-04-21,3.88888888888889,2018,21,"6"
2018-04-22,4.42857142857143,2018,22,"6"
2018-04-23,4.28571428571429,2018,23,"6"
2018-04-24,3,2018,24,"6"
2018-04-25,4.90909090909091,2018,25,"6"
2018-04-26,4.54545454545455,2018,26,"6"
2018-04-27,3.75,2018,27,"6"
2018-04-28,4.5,2018,28,"6"
2018-04-29,3.85714285714286,2018,29,"6"
2018-04-30,4.88888888888889,2018,30,"6"
2018-05-01,4.8,2018,1,"6"
2018-05-02,5,2018,2,"6"
2018-05-03,4.8,2018,3,"6"
2018-05-04,4.66666666666667,2018,4,"6"
2018-05-05,3.90909090909091,2018,5,"6"
2018-05-06,5,2018,6,"6"
2018-05-07,5,2018,7,"6"
2018-05-08,4.88,2018,8,"6"
2018-05-09,4.96296296296296,2018,9,"6"
2018-05-10,4.57142857142857,2018,10,"6"
2018-05-11,4.47368421052632,2018,11,"6"
2018-05-12,4.5,2018,12,"6"
2018-05-13,4.33333333333333,2018,13,"6"
2018-05-14,4.46153846153846,2018,14,"6"
2018-05-15,3.8,2018,15,"6"
2018-05-16,4.6875,2018,16,"6"
2018-05-17,4.71428571428571,2018,17,"6"
2018-05-18,4,2018,18,"6"
2018-05-19,4.875,2018,19,"6"
2018-05-20,5,2018,20,"6"
2018-05-21,4.66666666666667,2018,21,"6"
2018-05-22,4.8,2018,22,"6"
2018-05-23,4.66666666666667,2018,23,"6"
2018-05-24,4.84210526315789,2018,24,"6"
2018-05-25,4.5625,2018,25,"6"
2018-05-26,4.57142857142857,2018,26,"6"
2018-05-27,4.55555555555556,2018,27,"6"
2018-05-28,5,2018,28,"6"
2018-05-29,4.75,2018,29,"6"
2018-05-30,4.3,2018,30,"6"
2018-05-31,5,2018,31,"6"
2018-06-01,4.85714285714286,2018,1,"6"
2018-06-02,4.25,2018,2,"6"
2018-06-03,5,2018,3,"6"
2018-06-04,3.875,2018,4,"6"
2018-06-05,4.81818181818182,2018,5,"6"
2018-06-06,3.625,2018,6,"6"
2018-06-07,4.33333333333333,2018,7,"6"
2018-06-08,4.5531914893617,2018,8,"6"
2018-06-09,4.75,2018,9,"6"
2018-06-10,4.41176470588235,2018,10,"6"
2018-06-11,4.85,2018,11,"6"
2018-06-12,4.8,2018,12,"6"
2018-06-13,4.27272727272727,2018,13,"6"
2018-06-14,5,2018,14,"6"
2018-06-15,4.8,2018,15,"6"
2018-06-16,4.66666666666667,2018,16,"6"
2018-06-17,4.4375,2018,17,"6"
2018-06-18,4.64705882352941,2018,18,"6"
2018-06-19,4.75,2018,19,"6"
2018-06-20,4.36363636363636,2018,20,"6"
2018-06-21,4.09090909090909,2018,21,"6"
2018-06-22,4.25,2018,22,"6"
2018-06-23,4.5,2018,23,"6"
2018-06-24,4.375,2018,24,"6"
2018-06-25,4.58333333333333,2018,25,"6"
2018-06-26,4.5,2018,26,"6"
2018-06-27,5,2018,27,"6"
2018-06-28,4.36363636363636,2018,28,"6"
2018-06-29,4.90909090909091,2018,29,"6"
2018-06-30,4.21428571428571,2018,30,"6"
2018-07-01,4.6,2018,1,"6"
2018-07-02,4.7,2018,2,"6"
2018-07-03,4,2018,3,"6"
2018-07-04,4.625,2018,4,"6"
2018-07-05,4.77777777777778,2018,5,"6"
2018-07-06,4.53846153846154,2018,6,"6"
2018-07-07,4.63636363636364,2018,7,"6"
2018-07-08,4.9,2018,8,"6"
2018-07-09,4.27272727272727,2018,9,"6"
2018-07-10,4.83333333333333,2018,10,"6"
2018-07-11,5,2018,11,"6"
2018-07-12,4.77777777777778,2018,12,"6"
2018-07-13,4.9,2018,13,"6"
2018-07-14,4.44444444444444,2018,14,"6"
2018-07-15,4.2,2018,15,"6"
2018-07-16,4.8,2018,16,"6"
2018-07-17,4.47058823529412,2018,17,"6"
2018-07-18,4.54545454545455,2018,18,"6"
2018-07-19,4.6875,2018,19,"6"
2018-07-20,4.66666666666667,2018,20,"6"
2018-07-21,3.72727272727273,2018,21,"6"
2018-07-22,4.5,2018,22,"6"
2018-07-23,4.11111111111111,2018,23,"6"
2018-07-24,4.55555555555556,2018,24,"6"
2018-07-25,4.88888888888889,2018,25,"6"
2018-07-26,4.4,2018,26,"6"
2018-07-27,4.26086956521739,2018,27,"6"
2018-07-28,4.85294117647059,2018,28,"6"
2018-07-29,4.375,2018,29,"6"
2018-07-30,4.90909090909091,2018,30,"6"
2018-07-31,4.46666666666667,2018,31,"6"
2018-08-01,4.7,2018,1,"6"
2018-08-02,4.875,2018,2,"6"
2018-08-03,4.58823529411765,2018,3,"6"
2018-08-04,3.58823529411765,2018,4,"6"
2018-08-05,4.5,2018,5,"6"
2018-08-06,3.27272727272727,2018,6,"6"
2018-08-07,4.38461538461539,2018,7,"6"
2018-08-08,4.81818181818182,2018,8,"6"
2018-08-09,3.76923076923077,2018,9,"6"
2018-08-10,3.6,2018,10,"6"
2018-08-11,4.4,2018,11,"6"
2018-08-12,4.78571428571429,2018,12,"6"
2018-08-13,4.72727272727273,2018,13,"6"
2018-08-14,4.5,2018,14,"6"
2018-08-15,3.63636363636364,2018,15,"6"
2018-08-16,4.66666666666667,2018,16,"6"
2018-08-17,4.6,2018,17,"6"
2018-08-18,4.11111111111111,2018,18,"6"
2018-08-19,4.36363636363636,2018,19,"6"
2018-08-20,4.38461538461539,2018,20,"6"
2018-08-21,4.77777777777778,2018,21,"6"
2018-08-22,4.4,2018,22,"6"
2018-08-23,4.4,2018,23,"6"
2018-08-24,4.65384615384615,2018,24,"6"
2018-08-25,4,2018,25,"6"
2018-08-26,4.25,2018,26,"6"
2018-08-27,4.55555555555556,2018,27,"6"
2018-08-28,4.42857142857143,2018,28,"6"
2018-08-29,4,2018,29,"6"
2018-08-30,4.16666666666667,2018,30,"6"
2018-08-31,4.33333333333333,2018,31,"6"
2018-09-01,4.72727272727273,2018,1,"6"
2018-09-02,4.45,2018,2,"6"
2018-09-03,4,2018,3,"6"
2018-09-04,4.28571428571429,2018,4,"6"
2018-09-05,4.91666666666667,2018,5,"6"
2018-09-06,4.93333333333333,2018,6,"6"
2018-09-07,5,2018,7,"6"
2018-09-08,4.5,2018,8,"6"
2018-09-09,4.33333333333333,2018,9,"6"
2018-09-10,4,2018,10,"6"
2018-09-11,4.46153846153846,2018,11,"6"
2018-09-12,4.91666666666667,2018,12,"6"
2018-09-13,4.66666666666667,2018,13,"6"
2018-09-14,4.14285714285714,2018,14,"6"
2018-09-15,4.6,2018,15,"6"
2018-09-16,3.57142857142857,2018,16,"6"
2018-09-17,4.42857142857143,2018,17,"6"
2018-09-18,4.66666666666667,2018,18,"6"
2018-09-19,4.2,2018,19,"6"
2018-09-20,4.9,2018,20,"6"
2018-09-21,4.22222222222222,2018,21,"6"
2018-09-22,4.54545454545455,2018,22,"6"
2018-09-23,4.72727272727273,2018,23,"6"
2018-09-24,4.14285714285714,2018,24,"6"
2018-09-25,4.16666666666667,2018,25,"6"
2018-09-26,4.28571428571429,2018,26,"6"
2018-09-27,3.92857142857143,2018,27,"6"
2018-09-28,4.44444444444444,2018,28,"6"
2018-09-29,4.30769230769231,2018,29,"6"
2018-09-30,4.46153846153846,2018,30,"6"
2018-10-01,4.82352941176471,2018,1,"6"
2018-10-02,4.18181818181818,2018,2,"6"
2018-10-03,4.18181818181818,2018,3,"6"
2018-10-04,4.81818181818182,2018,4,"6"
2018-10-05,4.71428571428571,2018,5,"6"
2018-10-06,4.48148148148148,2018,6,"6"
2018-10-07,4.17241379310345,2018,7,"6"
2018-10-08,4.39130434782609,2018,8,"6"
2018-10-09,4.54794520547945,2018,9,"6"
2018-10-10,4.49275362318841,2018,10,"6"
2018-10-11,4.61904761904762,2018,11,"6"
2018-10-12,4.58333333333333,2018,12,"6"
2018-10-13,4.55102040816327,2018,13,"6"
2018-10-14,4.68292682926829,2018,14,"6"
2018-10-15,4.58064516129032,2018,15,"6"
2018-10-16,4.52272727272727,2018,16,"6"
2018-10-17,4.47058823529412,2018,17,"6"
2018-10-18,4.65714285714286,2018,18,"6"
2018-10-19,4.54838709677419,2018,19,"6"
2018-10-20,4.29411764705882,2018,20,"6"
2018-10-21,4.33333333333333,2018,21,"6"
2018-10-22,4.73684210526316,2018,22,"6"
2018-10-23,4.78125,2018,23,"6"
2018-10-24,4.625,2018,24,"6"
2018-10-25,4.4,2018,25,"6"
2018-10-26,4.27027027027027,2018,26,"6"
2018-10-27,4.89285714285714,2018,27,"6"
2018-10-28,4.9,2018,28,"6"
2018-10-29,4.54054054054054,2018,29,"6"
2018-10-30,4.68965517241379,2018,30,"6"
2018-10-31,4.43333333333333,2018,31,"6"
2018-11-01,4.45238095238095,2018,1,"6"
2018-11-02,4.61904761904762,2018,2,"6"
2018-11-03,4.29411764705882,2018,3,"6"
2018-11-04,4.27777777777778,2018,4,"6"
2018-11-05,4.33333333333333,2018,5,"6"
2018-11-06,4.44827586206897,2018,6,"6"
2018-11-07,4.6,2018,7,"6"
2018-11-08,4.65625,2018,8,"6"
2018-11-09,4.82857142857143,2018,9,"6"
2018-11-10,4.76,2018,10,"6"
2018-11-11,4.57142857142857,2018,11,"6"
2018-11-12,4.51612903225806,2018,12,"6"
2018-11-13,4.76923076923077,2018,13,"6"
2018-11-14,4.29166666666667,2018,14,"6"
2018-11-15,4.48780487804878,2018,15,"6"
2018-11-16,4.56603773584906,2018,16,"6"
2018-11-17,4.55263157894737,2018,17,"6"
2018-11-18,4.40625,2018,18,"6"
2018-11-19,4.36363636363636,2018,19,"6"
2018-11-20,4.45714285714286,2018,20,"6"
2018-11-21,4.33333333333333,2018,21,"6"
2018-11-22,4.70833333333333,2018,22,"6"
2018-11-23,4.65384615384615,2018,23,"6"
2018-11-24,4.625,2018,24,"6"
2018-11-25,4.54285714285714,2018,25,"6"
2018-11-26,4.48,2018,26,"6"
2018-11-27,4.32142857142857,2018,27,"6"
2018-11-28,4.25,2018,28,"6"
2018-11-29,4.72727272727273,2018,29,"6"
2018-11-30,4.54545454545455,2018,30,"6"
2018-12-01,4.55555555555556,2018,1,"6"
2018-12-02,4.64285714285714,2018,2,"6"
2018-12-03,4.31578947368421,2018,3,"6"
2018-12-04,4.47368421052632,2018,4,"6"
2018-12-05,4.09090909090909,2018,5,"6"
2018-12-06,4.62068965517241,2018,6,"6"
2018-12-07,4.73076923076923,2018,7,"6"
2018-12-08,4.33333333333333,2018,8,"6"
2018-12-09,4.45833333333333,2018,9,"6"
2018-12-10,4.17391304347826,2018,10,"6"
2018-12-11,4.41379310344828,2018,11,"6"
2018-12-12,4.5,2018,12,"6"
2018-12-13,3.88,2018,13,"6"
2018-12-14,4.52380952380952,2018,14,"6"
2018-12-15,4.38095238095238,2018,15,"6"
2018-12-16,4.52380952380952,2018,16,"6"
2018-12-17,4.53571428571429,2018,17,"6"
2018-12-18,4.48979591836735,2018,18,"6"
2018-12-19,4.75,2018,19,"6"
2018-12-20,4.4,2018,20,"6"
2018-12-21,4.48,2018,21,"6"
2018-12-22,4.48,2018,22,"6"
2018-12-23,4.83333333333333,2018,23,"6"
2018-12-24,4.93333333333333,2018,24,"6"
2018-12-25,4.64516129032258,2018,25,"6"
2018-12-26,4.32432432432432,2018,26,"6"
2018-12-27,4.2,2018,27,"6"
2018-12-28,4.66666666666667,2018,28,"6"
2018-12-29,4.5,2018,29,"6"
2018-12-30,4.75471698113208,2018,30,"6"
2018-12-31,4.26315789473684,2018,31,"6"
2019-01-01,3.75,2019,1,"6"
2019-01-02,4.5,2019,2,"6"
2019-01-03,4.30434782608696,2019,3,"6"
2019-01-04,4.64705882352941,2019,4,"6"
2019-01-05,4.11111111111111,2019,5,"6"
2019-01-06,4.54545454545455,2019,6,"6"
2019-01-07,4.91666666666667,2019,7,"6"
2019-01-08,4.57142857142857,2019,8,"6"
2019-01-09,4.6,2019,9,"6"
2019-01-10,4.63636363636364,2019,10,"6"
2019-01-11,4.26666666666667,2019,11,"6"
2019-01-12,4.71428571428571,2019,12,"6"
2019-01-13,4.90909090909091,2019,13,"6"
2019-01-14,4.69230769230769,2019,14,"6"
2019-01-15,4.64,2019,15,"6"
2019-01-16,3.45454545454545,2019,16,"6"
2019-01-17,4.40909090909091,2019,17,"6"
2019-01-18,4.09090909090909,2019,18,"6"
2019-01-19,4.65,2019,19,"6"
2019-01-20,4.63636363636364,2019,20,"6"
2019-01-21,4.6,2019,21,"6"
2019-01-22,3.8,2019,22,"6"
2019-01-23,4.63636363636364,2019,23,"6"
2019-01-24,4.61904761904762,2019,24,"6"
2019-01-25,3.83333333333333,2019,25,"6"
2019-01-26,4.36363636363636,2019,26,"6"
2019-01-27,4,2019,27,"6"
2019-01-28,4.35714285714286,2019,28,"6"
2019-01-29,4.72727272727273,2019,29,"6"
2019-01-30,4.69230769230769,2019,30,"6"
2019-01-31,4.61363636363636,2019,31,"6"
2019-02-01,4.35714285714286,2019,1,"6"
2019-02-02,4.75862068965517,2019,2,"6"
2019-02-03,4.94117647058824,2019,3,"6"
2019-02-04,4.85185185185185,2019,4,"6"
2019-02-05,4.76470588235294,2019,5,"6"
2019-02-06,4.32142857142857,2019,6,"6"
2019-02-07,4.69387755102041,2019,7,"6"
2019-02-08,4.77551020408163,2019,8,"6"
2019-02-09,4.55172413793103,2019,9,"6"
2019-02-10,4.72413793103448,2019,10,"6"
2019-02-11,4.36363636363636,2019,11,"6"
2019-02-12,4.85714285714286,2019,12,"6"
2019-02-13,4.7,2019,13,"6"
2019-02-14,4.61290322580645,2019,14,"6"
2019-02-15,4.65789473684211,2019,15,"6"
2019-02-16,4.46428571428571,2019,16,"6"
2019-02-17,4.74193548387097,2019,17,"6"
2019-02-18,4.13793103448276,2019,18,"6"
2019-02-19,4.32142857142857,2019,19,"6"
2019-02-20,4.05882352941176,2019,20,"6"
2019-02-21,4.44444444444444,2019,21,"6"
2019-02-22,4.33333333333333,2019,22,"6"
2019-02-23,4.44444444444444,2019,23,"6"
2019-02-24,4.68181818181818,2019,24,"6"
2019-02-25,4.64,2019,25,"6"
2019-02-26,4.61538461538461,2019,26,"6"
2019-02-27,4.84615384615385,2019,27,"6"
2019-02-28,4.02777777777778,2019,28,"6"
2019-03-01,4.68181818181818,2019,1,"6"
2019-03-02,4.55172413793103,2019,2,"6"
2019-03-03,4.30769230769231,2019,3,"6"
2019-03-04,4.40909090909091,2019,4,"6"
2019-03-05,4.5,2019,5,"6"
2019-03-06,4.63636363636364,2019,6,"6"
2019-03-07,4.47368421052632,2019,7,"6"
2019-03-08,4.45161290322581,2019,8,"6"
2019-03-09,4.09523809523809,2019,9,"6"
2019-03-10,4.22222222222222,2019,10,"6"
2019-03-11,4.74074074074074,2019,11,"6"
2019-03-12,4.375,2019,12,"6"
2019-03-13,4.42307692307692,2019,13,"6"
2019-03-14,4.61290322580645,2019,14,"6"
2019-03-15,4.56521739130435,2019,15,"6"
2019-03-16,4.52,2019,16,"6"
2019-03-17,4.58064516129032,2019,17,"6"
2019-03-18,4.57575757575758,2019,18,"6"
2019-03-19,4.47058823529412,2019,19,"6"
2019-03-20,4.71428571428571,2019,20,"6"
2019-03-21,4.3448275862069,2019,21,"6"
2019-03-22,4.63513513513514,2019,22,"6"
2019-03-23,4.44594594594595,2019,23,"6"
2019-03-24,4.59677419354839,2019,24,"6"
2019-03-25,4.63829787234043,2019,25,"6"
2019-03-26,4.35294117647059,2019,26,"6"
2019-03-27,4.32432432432432,2019,27,"6"
2019-03-28,4.42424242424242,2019,28,"6"
2019-03-29,3.70769230769231,2019,29,"6"
2019-03-30,4.06818181818182,2019,30,"6"
2019-03-31,4.51515151515152,2019,31,"6"
2019-04-01,4.34285714285714,2019,1,"6"
2019-04-02,4.6304347826087,2019,2,"6"
2019-04-03,4.44117647058824,2019,3,"6"
2019-04-04,4.16666666666667,2019,4,"6"
2019-04-05,4.73529411764706,2019,5,"6"
2019-04-06,4.07142857142857,2019,6,"6"
2019-04-07,4.2,2019,7,"6"
2019-04-08,4.57692307692308,2019,8,"6"
2019-04-09,4.43333333333333,2019,9,"6"
2019-04-10,4.41666666666667,2019,10,"6"
2019-04-11,4.40909090909091,2019,11,"6"
2019-04-12,4.17647058823529,2019,12,"6"
2019-04-13,4.33333333333333,2019,13,"6"
2019-04-14,4.26666666666667,2019,14,"6"
2019-04-15,4.59375,2019,15,"6"
2019-04-16,4.45,2019,16,"6"
2019-04-17,4.58333333333333,2019,17,"6"
2019-04-18,4.04761904761905,2019,18,"6"
2019-04-19,4.39285714285714,2019,19,"6"
2019-04-20,4.74074074074074,2019,20,"6"
2019-04-21,4.5,2019,21,"6"
2019-04-22,4.23529411764706,2019,22,"6"
2019-04-23,4.8125,2019,23,"6"
2019-04-24,4.20833333333333,2019,24,"6"
2019-04-25,4.26315789473684,2019,25,"6"
2019-04-26,4.38888888888889,2019,26,"6"
2019-04-27,4.9,2019,27,"6"
2019-04-28,4.68,2019,28,"6"
2019-04-29,4.5,2019,29,"6"
2019-04-30,4.28571428571429,2019,30,"6"
2019-05-01,4.34782608695652,2019,1,"6"
2019-05-02,4.35714285714286,2019,2,"6"
2019-05-03,4.55555555555556,2019,3,"6"
2019-05-04,4.68421052631579,2019,4,"6"
2019-05-05,4.16666666666667,2019,5,"6"
2019-05-06,4.47058823529412,2019,6,"6"
2019-05-07,4.36842105263158,2019,7,"6"
2019-05-08,4.39285714285714,2019,8,"6"
2019-05-09,4.47826086956522,2019,9,"6"
2019-05-10,4.65573770491803,2019,10,"6"
2019-05-11,4.69047619047619,2019,11,"6"
2019-05-12,4.79545454545455,2019,12,"6"
2019-05-13,4.61290322580645,2019,13,"6"
2019-05-14,4.63636363636364,2019,14,"6"
2019-05-15,4.37931034482759,2019,15,"6"
2019-05-16,4.81818181818182,2019,16,"6"
2019-05-17,4.7037037037037,2019,17,"6"
2019-05-18,4.4,2019,18,"6"
2019-05-19,4.84210526315789,2019,19,"6"
2019-05-20,4.24,2019,20,"6"
2019-05-21,4.25925925925926,2019,21,"6"
2019-05-22,4.6551724137931,2019,22,"6"
2019-05-23,4.60869565217391,2019,23,"6"
2019-05-24,4.55,2019,24,"6"
2019-05-25,4.47727272727273,2019,25,"6"
2019-05-26,4.59459459459459,2019,26,"6"
2019-05-27,4.33333333333333,2019,27,"6"
2019-05-28,4.53125,2019,28,"6"
2019-05-29,4.2962962962963,2019,29,"6"
2019-05-30,4.15789473684211,2019,30,"6"
2019-05-31,4.33333333333333,2019,31,"6"
2019-06-01,4.73913043478261,2019,1,"6"
2019-06-02,4.52727272727273,2019,2,"6"
2019-06-03,4.81395348837209,2019,3,"6"
2019-06-04,4.53333333333333,2019,4,"6"
2019-06-05,4.6,2019,5,"6"
2019-06-06,4.44444444444444,2019,6,"6"
2019-06-07,4.60526315789474,2019,7,"6"
2019-06-08,4.61290322580645,2019,8,"6"
2019-06-09,4.625,2019,9,"6"
2019-06-10,4.83333333333333,2019,10,"6"
2019-06-11,4.57142857142857,2019,11,"6"
2019-06-12,4.29166666666667,2019,12,"6"
2019-06-13,4.60714285714286,2019,13,"6"
2019-06-14,4.44444444444444,2019,14,"6"
2019-06-15,4,2019,15,"6"
2019-06-16,4.1,2019,16,"6"
2019-06-17,4.64864864864865,2019,17,"6"
2019-06-18,4.67741935483871,2019,18,"6"
2019-06-19,4.83333333333333,2019,19,"6"
2019-06-20,4.65384615384615,2019,20,"6"
2019-06-21,4.17647058823529,2019,21,"6"
2019-06-22,4.75,2019,22,"6"
2019-06-23,4.78571428571429,2019,23,"6"
2019-06-24,4.82352941176471,2019,24,"6"
2019-06-25,4.15384615384615,2019,25,"6"
2019-06-26,4.53333333333333,2019,26,"6"
2019-06-27,4.17647058823529,2019,27,"6"
2019-06-28,4.6,2019,28,"6"
2019-06-29,4.28571428571429,2019,29,"6"
2019-06-30,4.83333333333333,2019,30,"6"
2019-07-01,4.29411764705882,2019,1,"6"
2019-07-02,4.2,2019,2,"6"
2019-07-03,4.64285714285714,2019,3,"6"
2019-07-04,4.48571428571429,2019,4,"6"
2019-07-05,4.44117647058824,2019,5,"6"
2019-07-06,2.75,2019,6,"6"
2019-07-07,1.95238095238095,2019,7,"6"
2019-07-08,2.65789473684211,2019,8,"6"
2019-07-09,4.09523809523809,2019,9,"6"
2019-07-10,4.2,2019,10,"6"
2019-07-11,4.23076923076923,2019,11,"6"
2019-07-12,4.52631578947368,2019,12,"6"
2019-07-13,4.33333333333333,2019,13,"6"
2019-07-14,4.3125,2019,14,"6"
2019-07-15,4.41176470588235,2019,15,"6"
2019-07-16,3.80952380952381,2019,16,"6"
2019-07-17,4.2,2019,17,"6"
2019-07-18,4.71428571428571,2019,18,"6"
2019-07-19,3.45454545454545,2019,19,"6"
2019-07-20,4.6,2019,20,"6"
2019-07-21,4,2019,21,"6"
2019-07-22,4.07692307692308,2019,22,"6"
2019-07-23,3.94444444444444,2019,23,"6"
2019-07-24,4,2019,24,"6"
2019-07-25,4.44,2019,25,"6"
2019-07-26,4.45,2019,26,"6"
2019-07-27,4.65217391304348,2019,27,"6"
2019-07-28,4,2019,28,"6"
2019-07-29,4.16666666666667,2019,29,"6"
2019-07-30,3.82352941176471,2019,30,"6"
2019-07-31,4.53333333333333,2019,31,"6"
2019-08-01,4.18181818181818,2019,1,"6"
2019-08-02,3.61111111111111,2019,2,"6"
2019-08-03,4.81818181818182,2019,3,"6"
2019-08-04,4.47058823529412,2019,4,"6"
2019-08-05,4.07142857142857,2019,5,"6"
2019-08-06,4.68181818181818,2019,6,"6"
2019-08-07,3.625,2019,7,"6"
2019-08-08,4.47058823529412,2019,8,"6"
2019-08-09,3.84615384615385,2019,9,"6"
2019-08-10,4.4,2019,10,"6"
2019-08-11,4.76923076923077,2019,11,"6"
2019-08-12,4.18181818181818,2019,12,"6"
2019-08-13,3.93333333333333,2019,13,"6"
2019-08-14,4.04166666666667,2019,14,"6"
2019-08-15,4,2019,15,"6"
2019-08-16,4.45,2019,16,"6"
2019-08-17,4.13333333333333,2019,17,"6"
2019-08-18,4.61538461538461,2019,18,"6"
2019-08-19,4.38095238095238,2019,19,"6"
2019-08-20,4.05882352941176,2019,20,"6"
2019-08-21,4.93548387096774,2019,21,"6"
2019-08-22,4.6,2019,22,"6"
2019-08-23,4.67647058823529,2019,23,"6"
2019-08-24,4.66666666666667,2019,24,"6"
2019-08-25,4.2972972972973,2019,25,"6"
2019-08-26,4.61290322580645,2019,26,"6"
2019-08-27,4.70731707317073,2019,27,"6"
2019-08-28,4.4,2019,28,"6"
2019-08-29,4.375,2019,29,"6"
2019-08-30,4.87096774193548,2019,30,"6"
2019-08-31,4.64516129032258,2019,31,"6"
2019-09-01,3.91304347826087,2019,1,"6"
2019-09-02,4.23529411764706,2019,2,"6"
2019-09-03,4.42857142857143,2019,3,"6"
2019-09-04,3.82352941176471,2019,4,"6"
2019-09-05,4.2,2019,5,"6"
2019-09-06,4.35294117647059,2019,6,"6"
2019-09-07,4.22222222222222,2019,7,"6"
2019-09-08,4.12,2019,8,"6"
2019-09-09,4.125,2019,9,"6"
2019-09-10,4.27272727272727,2019,10,"6"
2019-09-11,4.30434782608696,2019,11,"6"
2019-09-12,4.59090909090909,2019,12,"6"
2019-09-13,4.53488372093023,2019,13,"6"
2019-09-14,4.6271186440678,2019,14,"6"
2019-09-15,4.40425531914894,2019,15,"6"
2019-09-16,4.52941176470588,2019,16,"6"
2019-09-17,4.36111111111111,2019,17,"6"
2019-09-18,4.64516129032258,2019,18,"6"
2019-09-19,4.66666666666667,2019,19,"6"
2019-09-20,4.26086956521739,2019,20,"6"
2019-09-21,4.15,2019,21,"6"
2019-09-22,4.63157894736842,2019,22,"6"
2019-09-23,4.29411764705882,2019,23,"6"
2019-09-24,4.23076923076923,2019,24,"6"
2019-09-25,4.55555555555556,2019,25,"6"
2019-09-26,4,2019,26,"6"
2019-09-27,4.27777777777778,2019,27,"6"
2019-09-28,4.72727272727273,2019,28,"6"
2019-09-29,4.3125,2019,29,"6"
2019-09-30,4.34782608695652,2019,30,"6"
2019-10-01,4.4375,2019,1,"6"
2019-10-02,4.94736842105263,2019,2,"6"
2019-10-03,4.35294117647059,2019,3,"6"
2019-10-04,4.43478260869565,2019,4,"6"
2019-10-05,4.5,2019,5,"6"
2019-10-06,4.25925925925926,2019,6,"6"
2019-10-07,4.45,2019,7,"6"
2019-10-08,4.45945945945946,2019,8,"6"
2019-10-09,4.69565217391304,2019,9,"6"
2019-10-10,4.63636363636364,2019,10,"6"
2019-10-11,4.78571428571429,2019,11,"6"
2019-10-12,4.66666666666667,2019,12,"6"
2019-10-13,4.65625,2019,13,"6"
2019-10-14,4.48484848484848,2019,14,"6"
2019-10-15,4.80769230769231,2019,15,"6"
2019-10-16,4.13888888888889,2019,16,"6"
2019-10-17,4.46875,2019,17,"6"
2019-10-18,4.55555555555556,2019,18,"6"
